configuration_id,configuration,track,instance_id,family,params,reference_type,reference,valid,objective,relative_quality,source_file,source_sha256,source_line,source_pointer,source_configuration
qwen35,Qwen3.5-27B high,tool-free,mols-934e5656a894,mols,"{""n"": 18}",published,5,True,1,0.2,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,63,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,capset-253c1b38c406,capset,"{""d"": 9}",published,1082,True,512,0.4731977818853974,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,64,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,kissing-a4c5596cf65f,kissing,"{""d"": 13, ""representation"": ""quadratic""}",published,1154,True,312,0.2703639514731369,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k.kissing-q3.once#A3.jsonl,c1805a3b9f99ed5a132c8bf71cb1fa86686188ee86d3748ea064e5a0dcc29524,1,,think-high@128k.kissing-q3.once#A3
qwen35,Qwen3.5-27B high,tool-free,matmul-857618e58878,matmul,"{""m"": 5, ""n"": 4, ""p"": 5}",published,76,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,67,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,degdiam-b8f67d96ee68,degdiam,"{""d"": 6, ""k"": 3}",published,111,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,73,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,degdiam-708cd938b766,degdiam,"{""d"": 5, ""k"": 4}",published,212,True,30,0.14150943396226415,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,69,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,degdiam-71d28a377ba1,degdiam,"{""d"": 3, ""k"": 6}",published,132,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,71,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,apfree_q-84ab372c1270,apfree_q,"{""n"": 4, ""q"": 7}",construction,103,True,81,0.7864077669902912,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,70,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,mols-dfb4c3a55793,mols,"{""n"": 15}",published,4,True,2,0.5,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,72,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,mols-5e98497ace6a,mols,"{""n"": 12}",published,5,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,75,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,mols-0e29c62754e2,mols,"{""n"": 20}",published,4,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,76,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,schur-133b39146db2,schur,"{""k"": 7}",published,1696,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,74,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,schur-4f4fcef4287a,schur,"{""k"": 6}",published,536,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,81,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,schur-16d4130a2932,schur,"{""k"": 8}",published,5362,True,255,0.047556881760537115,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,77,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,covering-96b61f7899e7,covering,"{""k"": 7, ""t"": 4, ""v"": 18}",published,126,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,78,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,covering-551581f999ca,covering,"{""k"": 6, ""t"": 3, ""v"": 30}",published,225,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,79,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,covering-e208a41ac8b5,covering,"{""k"": 6, ""t"": 3, ""v"": 24}",published,116,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,80,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,shannon-4d7467466a4c,shannon,"{""d"": 24, ""q"": 7}",construction,1941100559147,True,282429536481,0.14549969353731537,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,82,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,shannon-dbd709082fa3,shannon,"{""d"": 40, ""q"": 7}",construction,329100478707380211841,True,12157665459056928801,0.03694210809661848,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,83,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,shannon-3ba3fb861c12,shannon,"{""d"": 48, ""q"": 9}",construction,3433683820292512484657849089281,True,3433683820292512484657849089281,1.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,84,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,shannon-feb50364a0a8,shannon,"{""d"": 64, ""q"": 9}",construction,47890060730248079154410960106868188422724,True,340282366920938463463374607431768211456,0.00710549040306418,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#A3.jsonl,7349620e0df7e5ee968f85435bc512ce7339c353ff93a790e14cf5a1513c5b6f,85,,think-high@128k#A3
qwen35,Qwen3.5-27B high,tool-free,trifference-f9a51728af9d,trifference,"{""m"": 1, ""n"": 64, ""representation"": ""certified""}",construction,19683,True,729,0.037037037037037035,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#T1.jsonl,d4dcf6c81f1fed424ffcd1e7b99a3d5dc92c5dc09d54adbfc1e479e8ab13e3cb,1,,think-high@128k#T1
qwen35,Qwen3.5-27B high,tool-free,trifference-0809543b57d9,trifference,"{""m"": 1, ""n"": 96, ""representation"": ""certified""}",construction,531441,True,19683,0.037037037037037035,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#T2.jsonl,fae7cb4ba7b6ff13fc8190cf2522a67481e4fd7338beeb90bdb369285107d2a0,1,,think-high@128k#T2
qwen35,Qwen3.5-27B high,tool-free,trifference-144e830d3cd7,trifference,"{""m"": 1, ""n"": 144, ""representation"": ""certified""}",construction,387420489,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#T3.jsonl,6cbb4065540454669ff25a807acf8ed1e722e7bac3964237443506eeb3c57415,1,,think-high@128k#T3
qwen35,Qwen3.5-27B high,tool-free,trifference-2878b90f82e4,trifference,"{""m"": 1, ""n"": 192, ""representation"": ""certified""}",construction,10460353203,False,0,0.0,bench/results/Qwen_Qwen3.5-27B-FP8-think-high@128k#T4.jsonl,8af4c014acef415402dfe32f8ca79f47175282c16b97037044425cdbc101ea02,1,,think-high@128k#T4
qwen38,Qwen3.8-27B high,tool-free,capset-e561943a0230,capset,"{""d"": 10}",published,2432,True,1620,0.6661184210526315,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,1,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,capset-fb287354fb10,capset,"{""d"": 11}",published,5504,True,3640,0.6613372093023255,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,22,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,labs-8e3bca55269d,labs,"{""N"": 280}",construction,5.577689243027889,True,1.4973262032085561,0.26844919786096255,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,12,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,labs-0b0c9e75a95d,labs,"{""N"": 375}",construction,5.919058843336981,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,5,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,labs-69bcd35b5eda,labs,"{""N"": 357}",construction,5.862419503219871,True,1.3517563955708285,0.2305799499384837,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,14,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,labs-112648954874,labs,"{""N"": 281}",construction,5.65299255441008,True,1.49208238851096,0.26394557823129255,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,49,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,labs-824c59888322,labs,"{""N"": 240}",construction,5.858421480878763,True,2.498265093684941,0.426439972241499,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,53,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn-c4d41ce5a93d,heilbronn,"{""n"": 46}",construction,0.00047375,True,0.00026973,0.5693509234828495,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,8,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn-0c621382b805,heilbronn,"{""n"": 26}",construction,0.002620975,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,11,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn-a5c5c8aa2e3f,heilbronn,"{""n"": 40}",construction,0.0006907,True,0.00032,0.46329810337338934,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,25,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn-d9588eea537f,heilbronn,"{""n"": 50}",construction,0.0002857,True,0.00022134,0.7747287364368218,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,58,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn-ce0964a3b547,heilbronn,"{""n"": 48}",construction,0.00037548,True,0.00025228,0.6718866517524237,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,55,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing-7c7466431087,kissing,"{""d"": 14}",published,1932,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,7,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing-0e2702baa0cb,kissing,"{""d"": 15}",published,2564,True,420,0.16380655226209048,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,13,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,corners-5c0a651526bb,corners,"{""n"": 138}",construction,3120,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,9,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,corners-df38f45e8b38,corners,"{""n"": 183}",construction,4698,True,4561,0.9708386547467007,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,15,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,corners-dce415bc82c9,corners,"{""n"": 150}",construction,3504,True,3504,1.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,24,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,corners-299b1caf450c,corners,"{""n"": 162}",construction,3888,True,3888,1.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,61,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,corners-b92c953c9648,corners,"{""n"": 185}",construction,4786,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,50,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing_theta-48ea4a32bea2,kissing_theta,"{""cos100"": 24, ""d"": 12}",construction,28,True,24,0.8571428571428571,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,21,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing_theta-88cc99fc7fbd,kissing_theta,"{""cos100"": 39, ""d"": 12}",construction,152,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,23,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing_theta-18c29aeaf14f,kissing_theta,"{""cos100"": 36, ""d"": 14}",construction,124,True,224,1.8064516129032258,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,17,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing_theta-6cdc8634ec21,kissing_theta,"{""cos100"": 39, ""d"": 14}",construction,132,True,224,1.696969696969697,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,69,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing_theta-5c1803b86d2d,kissing_theta,"{""cos100"": 36, ""d"": 12}",construction,152,True,160,1.0526315789473684,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,60,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn_shape-170f6064b3d7,heilbronn_shape,"{""T"": [[9026, 8197], [1769, 9178], [7298, 1276]], ""n"": 32}",construction,0.0014884960025223,True,0.0004076973679078729,0.27389886651829615,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,32,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn_shape-0cef36bc9728,heilbronn_shape,"{""T"": [[578, 9933], [8598, 7337], [2075, 588]], ""n"": 34}",construction,0.0010042824240598402,True,0.000576352427097244,0.5738947663420445,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,26,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn_shape-0e86da8665f2,heilbronn_shape,"{""T"": [[411, 7999], [9004, 9890], [3031, 713]], ""n"": 31}",construction,0.0016863811501138092,True,9.5466428098283e-05,0.05661023197029938,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,35,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn_shape-4efe4b6d2f48,heilbronn_shape,"{""T"": [[7922, 8793], [9917, 1548], [1510, 3942]], ""n"": 40}",construction,0.0005937004438679532,True,0.0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,68,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,heilbronn_shape-7654620d3ab8,heilbronn_shape,"{""T"": [[526, 8526], [8696, 8279], [8084, 1688]], ""n"": 26}",construction,0.003982656623191187,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,66,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,matmul-ffd9b6a99452,matmul,"{""m"": 4, ""n"": 4, ""p"": 5}",published,61,True,80,0.7625,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,34,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,matmul-7c87a93e97c3,matmul,"{""m"": 5, ""n"": 5, ""p"": 5}",published,93,True,125,0.744,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,64,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-698a36ec659c,degdiam,"{""d"": 4, ""k"": 5}",published,364,True,61,0.16758241758241757,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,6,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-550afae4f1d9,degdiam,"{""d"": 7, ""k"": 3}",published,168,True,64,0.38095238095238093,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,33,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-1bb88a3f7ec5,degdiam,"{""d"": 4, ""k"": 4}",published,104,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,77,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-69fe33ce30ae,degdiam,"{""d"": 3, ""k"": 7}",published,196,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,70,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,lineq-dbd7ed2a31a1,lineq,"{""a"": 3, ""b"": 4, ""n"": 19044}",construction,630,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,37,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,lineq-8e24e186040f,lineq,"{""a"": 2, ""b"": 5, ""n"": 18883}",construction,609,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,45,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,lineq-9920caf37ad6,lineq,"{""a"": 2, ""b"": 3, ""n"": 17965}",construction,523,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,41,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,lineq-3e1492fbf38e,lineq,"{""a"": 3, ""b"": 4, ""n"": 13312}",construction,512,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,78,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,lineq-4cf345605795,lineq,"{""a"": 3, ""b"": 4, ""n"": 6248}",construction,349,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,73,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,apfree_q-01c7215e28dc,apfree_q,"{""n"": 6, ""q"": 5}",published,649,True,625,0.963020030816641,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,38,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,apfree_q-ea15a8323290,apfree_q,"{""n"": 5, ""q"": 5}",published,194,True,150,0.7731958762886598,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,42,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,mols-9f35e847148f,mols,"{""n"": 14}",published,4,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,48,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,mols-7c78ac4f7920,mols,"{""n"": 10}",published,2,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,43,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,mols-934e5656a894,mols,"{""n"": 18}",published,5,True,1,0.2,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,47,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,capset-253c1b38c406,capset,"{""d"": 9}",published,1082,True,800,0.7393715341959335,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,81,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,kissing-a4c5596cf65f,kissing,"{""d"": 13, ""representation"": ""quadratic""}",published,1154,True,314,0.2720970537261698,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k.kissing-q3.once#A3.jsonl,c5632c8a73a09241b7ffae80851cd5a2c09d13a6850dbce474667083b7db2dc5,1,,think-high@128k.kissing-q3.once#A3
qwen38,Qwen3.8-27B high,tool-free,matmul-857618e58878,matmul,"{""m"": 5, ""n"": 4, ""p"": 5}",published,76,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,83,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-b8f67d96ee68,degdiam,"{""d"": 6, ""k"": 3}",published,111,True,62,0.5585585585585585,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,84,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-708cd938b766,degdiam,"{""d"": 5, ""k"": 4}",published,212,True,64,0.3018867924528302,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,85,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,degdiam-71d28a377ba1,degdiam,"{""d"": 3, ""k"": 6}",published,132,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,86,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,apfree_q-84ab372c1270,apfree_q,"{""n"": 4, ""q"": 7}",construction,103,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,87,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,mols-dfb4c3a55793,mols,"{""n"": 15}",published,4,False,0,0.0,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,88,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,mols-5e98497ace6a,mols,"{""n"": 12}",published,5,True,2,0.4,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,89,,think-high@128k#A3
qwen38,Qwen3.8-27B high,tool-free,mols-0e29c62754e2,mols,"{""n"": 20}",published,4,True,3,0.75,bench/results/Qwen_Qwen3.8-27B-FP8-think-high@128k#A3.jsonl,c4532b92c3a27a7adda7062263b7a1c6bce266933e8b4a333aa873b887fe28fb,90,,think-high@128k#A3
